i,t,min_geo_dist,max_geo_dist,mean_geo_dist,min_sorensen,mean_sorensen,max_sorensen,min_braycurtis,mean_braycurtis,max_braycurtis,min_canberra,mean_canberra,max_canberra,min_geo_dist_nn,max_geo_dist_nn,mean_geo_dist_nn,min_sorensen_nn,mean_sorensen_nn,max_sorensen_nn,min_braycurtis_nn,mean_braycurtis_nn,max_braycurtis_nn,min_canberra_nn,mean_canberra_nn,max_canberra_nn,min_geo_dist_fn,max_geo_dist_fn,mean_geo_dist_fn,min_sorensen_fn,mean_sorensen_fn,max_sorensen_fn,min_braycurtis_fn,mean_braycurtis_fn,max_braycurtis_fn,min_canberra_fn,mean_canberra_fn,max_canberra_fn
36,205,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,206,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,207,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,208,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,209,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,210,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,211,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,212,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,213,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,214,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,215,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,216,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,217,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,218,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,219,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,220,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,221,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,222,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,223,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,224,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,225,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,226,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,227,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,228,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,229,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,230,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,231,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,232,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,233,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,234,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,235,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,236,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,237,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,238,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,239,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,240,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,241,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,242,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,243,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,244,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,245,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,246,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,247,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,248,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,249,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,250,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,251,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,252,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,253,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,254,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,255,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,256,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,257,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,258,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,259,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,260,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,261,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,262,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,263,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,264,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,265,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,266,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,267,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,268,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,269,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,270,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,271,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,272,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,273,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,274,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,275,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,276,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,277,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,278,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,279,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,280,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,281,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,282,238.0471946229082,19646.955953332457,8663.834025176086,0.011695906432748537,0.10115305149716869,0.20370370370370372,0.007263050946844762,0.06103302155532317,0.22073291675957185,0.7820547527920083,0.8154637279125199,0.851637452478702,238.0471946229082,238.0471946229082,238.0471946229082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
